Path
Katedralja_Santea_BillClinton Santea_BillClinton_Tuneli
RobertDoll_Santea_BillClinton Santea_BillClinton_Lakrishte
XhamiaLlapitTregu_Parlamenti_MAShTI Parlamenti_MAShTI_Menza MAShTI_Menza_Katedralja
ShtjefenGjeqovi_BillClinton_Tuneli 28Nentori_PTK_ImzotNikeprela
PTK_Katedralja_Menza Grandi_BQK_Garibaldi
Parlamenti_MAShTI_Menza MAShTI_Menza_Teknik
FehmiLladrovci_Teknik_Qerimi Menza_Qerimi_Teknik
Lakrishte_BillClinton_Santea BillClinton_Santea_Katedralja Santea_Katedralja_Menza Katedralja_Menza_MAShTI
EnverMaloku_Qerimi_Teknik Qerimi_Teknik_Menza
Katedralja_Santea_BillClinton Santea_BillClinton_Tuneli
Tirana_Lulishtja_FehmiAgani MAShTI_Parlamenti_XhamiaLlapitTregu
MAShTI_Menza_Katedralja Menza_Qerimi_EnverMaloku
XhamiaLlapitTregu_Parlamenti_MAShTI FakultetiEkonomik_MAShTI_KarlGega
Qerimi_Menza_MAShTI Menza_MAShTI_Parlamenti
MAShTI_Parlamenti_XhamiaLlapitTregu XhamiaLlapitTregu_XhamiaLlapit_LidhjaLezhes
Garibaldi_BQK_Grandi Parking_Katedralja_Menza
FeridCurri_KomunaRe_AhmetKrasniqi Garibaldi_BQK_UkshinHoti
Parking_Katedralja_Menza Katedralja_Menza_Teknik Menza_Teknik_RrugaB Teknik_RrugaB_BibajSport
Santea_Katedralja_Menza Grandi_BQK_Garibaldi
Parlamenti_MAShTI_Menza MAShTI_Menza_Katedralja
MAShTI_Menza_Katedralja Menza_Qerimi_EnverMaloku
MAShTI_Parlamenti_XhamiaLlapitTregu XhamiaLlapit_XhamiaLlapitTregu_LidhjaPrizrenit
Menza_Teknik_RrugaB Teknik_RrugaB_BibajSport
FehmiLladrovci_Teknik_Menza Teknik_Menza_MAShTI Menza_MAShTI_Parlamenti
XhamiaLlapitTregu_Parlamenti_MAShTI Parlamenti_MAShTI_Menza
RobertDoll_Santea_BillClinton Santea_Katedralja_Menza Katedralja_Menza_Teknik Teknik_RrugaB_BibajSport
Tjegullorja_XhamiaLlapit_VellezeritFazliu XhamiaLlapit_Tjegullorja_Zagrebi
ErnestKoliqi_Eulexi_ArbenorEAstritDehari FehmiLladrovci_Teknik_Qerimi
Parlamenti_MAShTI_KarlGega Menza_Qerimi_Teknik
XhamiaLlapitTregu_XhamiaLlapit_Makovc XhamiaLlapit_Tjegullorja_Zagrebi
Plava_Tjegullorja_Zagrebi Garibaldi_BQK_UkshinHoti
Lakrishte_BillClinton_Santea BillClinton_Santea_Katedralja
FehmiLladrovci_Teknik_Menza Teknik_Menza_MAShTI Menza_MAShTI_Parlamenti
MAShTI_Menza_Katedralja Menza_Teknik_FehmiLladrovci
KarlGega_MAShTI_Parlamenti MAShTI_Parlamenti_XhamiaLlapitTregu
MAShTI_Parlamenti_XhamiaLlapitTregu XhamiaLlapit_XhamiaLlapitTregu_LidhjaPrizrenit
VellezeritFazliu_XhamiaLlapit_XhamiaLlapitTregu XhamiaLlapitTregu_Parlamenti_MAShTI
RobertDoll_Santea_BillClinton Santea_Katedralja_PTK
Tjegullorja_XhamiaLlapit_VellezeritFazliu XhamiaLlapit_Tjegullorja_Zagrebi
Parlamenti_MAShTI_Menza MAShTI_Menza_Katedralja Menza_Qerimi_Teknik
