Path
Parlamenti_MAShTI_Menza Menza_Teknik_FehmiLladrovci
MAShTI_Menza_Katedralja Menza_Katedralja_Santea Katedralja_Santea_BillClinton Santea_BillClinton_Tuneli
Tirana_Lulishtja_FehmiAgani
ImzotNikeprela_PTK_Katedralja
FehmiLladrovci_Teknik_Qerimi
Teknik_Menza_MAShTI Menza_MAShTI_Parlamenti
Menza_Qerimi_Teknik
Parlamenti_MAShTI_Menza
RrugaB_Teknik_Qerimi
EnverMaloku_Qerimi_HajrullahAbdullahu
BibajSport_RrugaB_MaxiMarket
BibajSport_RrugaB_MaxiMarket
Tirana_Lulishtja_FehmiAgani
Plava_Tjegullorja_Vushtrria
Grandi_BQK_Garibaldi
IbrahimLutfiu_Parlamenti_MAShTI Parlamenti_MAShTI_Menza MAShTI_Menza_Teknik Menza_Teknik_FehmiLladrovci ArbenorEAstritDehari_Eulexi_ErnestKoliqi
ErnestKoliqi_Eulexi_ArbenorEAstritDehari FehmiLladrovci_Teknik_RrugaB Menza_Qerimi_Teknik
Tirana_Lulishtja_FehmiAgani
MaxiMarket_RrugaB_Teknik
ArbenorEAstritDehari_Eulexi_ErnestKoliqi
BibajSport_RrugaB_MaxiMarket
MAShTI_Parlamenti_XhamiaLlapitTregu XhamiaLlapit_XhamiaLlapitTregu_LidhjaPrizrenit
XhamiaLlapitTregu_XhamiaLlapit_LidhjaLezhes Vushtrria_Tjegullorja_XhamiaLlapit
Bardhosh_Vranjefc_IsmetKrasniqi
LuanHaradinaj_BQK_UkshinHoti
Tjegullorja_XhamiaLlapit_XhamiaLlapitTregu
ShtjefenGjeqovi_BillClinton_Lakrishte BillClinton_Santea_Katedralja Santea_Katedralja_Menza
ShtjefenGjeqovi_BillClinton_Lakrishte BillClinton_Santea_Katedralja
ShtjefenGjeqovi_BillClinton_Tuneli
Teknik_Menza_Katedralja Katedralja_Santea_BillClinton Santea_BillClinton_Tuneli
RrugaB_Teknik_Menza
BibajSport_RrugaB_MaxiMarket
BibajSport_RrugaB_MaxiMarket
Tirana_Lulishtja_FehmiAgani
EnverMaloku_Qerimi_Teknik Qerimi_Menza_MAShTI Katedralja_Santea_RobertDoll
LuanHaradinaj_BQK_UkshinHoti
RobertDoll_Santea_BillClinton
Santea_Katedralja_PTK
Qerimi_Menza_MAShTI Parlamenti_MAShTI_KarlGega
UCK_Lulishtja_FehmiAgani
Garibaldi_BQK_UkshinHoti
EnverMaloku_Qerimi_Menza Menza_Katedralja_Santea Katedralja_Santea_BillClinton Santea_BillClinton_Lakrishte
VellezeritFazliu_XhamiaLlapit_XhamiaLlapitTregu
MAShTI_Parlamenti_XhamiaLlapitTregu Parlamenti_MAShTI_Menza MAShTI_Menza_Teknik Teknik_RrugaB_BibajSport
Plava_Tjegullorja_Zagrebi
LuanHaradinaj_BQK_UkshinHoti
Cacttus_KomunaRe_HotelAdria
Santea_Katedralja_Menza
Katedralja_Menza_MAShTI
Menza_Katedralja_Santea Katedralja_Santea_RobertDoll Santea_BillClinton_Lakrishte
XhamiaLlapit_XhamiaLlapitTregu_LidhjaPrizrenit Vushtrria_Tjegullorja_Plava
ShtjefenGjeqovi_BillClinton_Tuneli
Menza_Qerimi_Teknik
Teknik_RrugaB_BibajSport
LuanHaradinaj_BQK_Grandi
Katedralja_Santea_RobertDoll
XhamiaLlapit_XhamiaLlapitTregu_LidhjaPrizrenit
Vushtrria_Tjegullorja_Plava
Teknik_RrugaB_BibajSport
Katedralja_Menza_MAShTI Menza_MAShTI_Parlamenti
RrugaB_Teknik_Qerimi PTK_Katedralja_Santea Katedralja_Santea_RobertDoll
LuanHaradinaj_BQK_UkshinHoti RobertDoll_Santea_BillClinton Santea_Katedralja_PTK
BibajSport_RrugaB_MaxiMarket
Parlamenti_MAShTI_Menza MAShTI_Menza_Katedralja BulevardiDK_PTK_28Nentori
KarlGega_MAShTI_Parlamenti
