Path
LuanHaradinaj_BQK_Garibaldi Parking_Katedralja_Menza Katedralja_Menza_Teknik Menza_Teknik_Qerimi Teknik_RrugaB_BibajSport
Parlamenti_MAShTI_Menza MAShTI_Menza_Teknik Menza_Teknik_FehmiLladrovci
ErnestKoliqi_Eulexi_ArbenorEAstritDehari BibajSport_RrugaB_MaxiMarket
IbrahimLutfiu_Parlamenti_MAShTI Parlamenti_MAShTI_Menza
28Nentori_PTK_BulevardiDK PTK_Katedralja_Parking
MAShTI_Menza_Qerimi Menza_Qerimi_Teknik
FehmiLladrovci_Teknik_Menza Teknik_Menza_MAShTI
FehmiLladrovci_Teknik_Menza Teknik_Menza_MAShTI Menza_MAShTI_Parlamenti
FehmiLladrovci_Teknik_Menza Menza_MAShTI_Parlamenti
Parlamenti_MAShTI_Menza MAShTI_Menza_Teknik
ErnestKoliqi_Eulexi_ArbenorEAstritDehari BibajSport_RrugaB_MaxiMarket
Qerimi_Menza_Teknik Menza_Teknik_FehmiLladrovci
Parlamenti_MAShTI_Menza MAShTI_Menza_MAShTI
ErnestKoliqi_Eulexi_ArbenorEAstritDehari BibajSport_RrugaB_MaxiMarket
Lakrishte_BillClinton_Santea BillClinton_Santea_Katedralja
Parlamenti_MAShTI_Menza MAShTI_Menza_Katedralja Parking_Katedralja_Santea Katedralja_Santea_BillClinton
Katedralja_Menza_MAShTI Menza_MAShTI_Parlamenti
Parking_Katedralja_Menza Menza_Qerimi_EnverMaloku
LuanHaradinaj_BQK_Garibaldi Parking_Katedralja_PTK
EnverMaloku_Qerimi_Teknik Qerimi_Menza_MAShTI Parking_Katedralja_Menza
ShtjefenGjeqovi_BillClinton_Lakrishte BillClinton_Santea_Katedralja Katedralja_Menza_Teknik Menza_Teknik_RrugaB
IbrahimLutfiu_Parlamenti_MAShTI Parlamenti_MAShTI_Menza MAShTI_Menza_Katedralja Menza_Katedralja_Santea Katedralja_Santea_RobertDoll
KarlGega_MAShTI_Parlamenti MAShTI_Parlamenti_XhamiaLlapitTregu
LuanHaradinaj_BQK_Garibaldi Parking_Katedralja_PTK
XhamiaLlapit_Tjegullorja_Zagrebi Tjegullorja_XhamiaLlapit_VellezeritFazliu
FehmiLladrovci_Teknik_Qerimi EnverMaloku_Qerimi_Teknik
FehmiLladrovci_Teknik_Qerimi Teknik_Menza_MAShTI
28Nentori_PTK_BulevardiDK PTK_Katedralja_Menza
Menza_MAShTI_Parlamenti MAShTI_Parlamenti_XhamiaLlapitTregu XhamiaLlapit_XhamiaLlapitTregu_LidhjaPrizrenit XhamiaLlapitTregu_XhamiaLlapit_Makovc
Parking_Katedralja_Santea Katedralja_Santea_BillClinton
MAShTI_Menza_Qerimi Menza_Qerimi_Teknik
Katedralja_Menza_MAShTI Menza_MAShTI_Parlamenti
MAShTI_Parlamenti_XhamiaLlapitTregu XhamiaLlapitTregu_XhamiaLlapit_VellezeritFazliu
Parlamenti_MAShTI_Menza MAShTI_Menza_Teknik Menza_Teknik_FehmiLladrovci
PTK_Katedralja_Menza Katedralja_Santea_RobertDoll UkshinHoti_BQK_Garibaldi
MAShTI_Menza_MAShTI Menza_Teknik_FehmiLladrovci
MAShTI_Menza_Teknik Menza_Teknik_FehmiLladrovci
Santea_Katedralja_PTK Menza_Qerimi_EnverMaloku
LidhjaPrizrenit_XhamiaLlapitTregu_MetoBajraktari KolegjiRiinvest_Lulishtja_Tirana
Parking_Katedralja_Santea Katedralja_Santea_BillClinton
Katedralja_Santea_BillClinton Santea_BillClinton_Lakrishte
MAShTI_Menza_Teknik Menza_Teknik_RrugaB
PTK_Katedralja_Menza Katedralja_Menza_MAShTI Menza_MAShTI_Parlamenti
Parlamenti_MAShTI_Menza MAShTI_Menza_Katedralja
Katedralja_Menza_Katedralja Menza_Teknik_RrugaB
EnverMaloku_Qerimi_Menza Menza_Katedralja_Santea Katedralja_Santea_RobertDoll
XhamiaLlapitTregu_Parlamenti_MAShTI Parlamenti_MAShTI_Menza MAShTI_Menza_Teknik
IbrahimLutfiu_Parlamenti_MAShTI Parlamenti_MAShTI_Menza
XhamiaLlapitTregu_Parlamenti_MAShTI Parlamenti_MAShTI_KarlGega
EnverMaloku_Qerimi_Menza Qerimi_Menza_MAShTI
Menza_Qerimi_Teknik Qerimi_Teknik_FehmiLladrovci
LuanHaradinaj_BQK_Garibaldi Parking_Katedralja_Menza Menza_Qerimi_EnverMaloku
Parlamenti_MAShTI_Menza MAShTI_Menza_Katedralja
MAShTI_Parlamenti_XhamiaLlapitTregu XhamiaLlapit_XhamiaLlapitTregu_LidhjaPrizrenit
XhamiaLlapitTregu_XhamiaLlapit_Makovc XhamiaLlapit_Tjegullorja_Plava
Qerimi_Menza_MAShTI Menza_MAShTI_Parlamenti
XhamiaLlapit_XhamiaLlapitTregu_LidhjaPrizrenit Vushtrria_Tjegullorja_XhamiaLlapit
Tjegullorja_XhamiaLlapit_VellezeritFazliu XhamiaLlapit_Tjegullorja_Vushtrria
Parlamenti_MAShTI_Menza Katedralja_Santea_BillClinton Santea_BillClinton_Lakrishte
EnverMaloku_Qerimi_HajrullahAbdullahu Qerimi_Teknik_Menza
Garibaldi_BQK_Grandi Parking_Katedralja_Menza Katedralja_Menza_Teknik Menza_Teknik_RrugaB
ImzotNikeprela_PTK_Katedralja PTK_Katedralja_Menza Katedralja_Santea_RobertDoll
