Path
EnverMaloku_Qerimi_Menza Qerimi_Menza_MAShTI
Katedralja_Santea_BillClinton Santea_BillClinton_Lakrishte
Lakrishte_BillClinton_Santea BillClinton_Santea_Katedralja
Teknik_Menza_MAShTI Parlamenti_MAShTI_FakultetiEkonomik
MaxiMarket_RrugaB_Teknik RrugaB_Teknik_Menza
Teknik_Menza_MAShTI Parlamenti_MAShTI_KarlGega
Katedralja_Santea_BillClinton Santea_BillClinton_Lakrishte
Garibaldi_BQK_Grandi Parking_Katedralja_Menza
Lakrishte_BillClinton_Santea Katedralja_Santea_RobertDoll
Menza_MAShTI_Parlamenti MAShTI_Parlamenti_IbrahimLutfiu
Menza_Teknik_Qerimi EnverMaloku_Qerimi_Teknik
FehmiLladrovci_Teknik_Qerimi EnverMaloku_Qerimi_Teknik
EnverMaloku_Qerimi_Teknik Qerimi_Teknik_FehmiLladrovci
PTK_Katedralja_Parking Grandi_BQK_Garibaldi
EnverMaloku_Qerimi_Menza Qerimi_Menza_MAShTI
Teknik_Menza_MAShTI Katedralja_Santea_BillClinton Santea_BillClinton_Tuneli
Katedralja_Santea_RobertDoll UkshinHoti_BQK_LuanHaradinaj
Plava_Tjegullorja_XhamiaLlapit Tjegullorja_XhamiaLlapit_XhamiaLlapitTregu
28Nentori_PTK_BulevardiDK ArbenorEAstritDehari_Eulexi_ErnestKoliqi
PTK_Katedralja_Menza Katedralja_Santea_BillClinton
RobertDoll_Santea_BillClinton Santea_Katedralja_PTK
Zagrebi_Tjegullorja_Vushtrria Tjegullorja_XhamiaLlapit_VellezeritFazliu
IbrahimLutfiu_Parlamenti_MAShTI Menza_Katedralja_PTK
Santea_Katedralja_Menza Menza_MAShTI_Parlamenti
RobertDoll_Santea_BillClinton Santea_Katedralja_Menza
Menza_Teknik_FehmiLladrovci ArbenorEAstritDehari_Eulexi_ErnestKoliqi
Menza_Qerimi_Teknik Qerimi_Menza_MAShTI
EnverMaloku_Qerimi_Menza Qerimi_Menza_MAShTI
Qerimi_Menza_Teknik Menza_Teknik_FehmiLladrovci
MaxiMarket_RrugaB_Teknik RrugaB_Teknik_Qerimi
MAShTI_Menza_MAShTI Menza_Qerimi_EnverMaloku
28Nentori_PTK_ImzotNikeprela PTK_Katedralja_Menza
PTK_Katedralja_Menza Katedralja_Santea_RobertDoll
PTK_Katedralja_PTK BulevardiDK_PTK_ImzotNikeprela
Parlamenti_MAShTI_Menza MAShTI_Menza_MAShTI Menza_Teknik_FehmiLladrovci
MAShTI_Parlamenti_XhamiaLlapitTregu XhamiaLlapit_XhamiaLlapitTregu_LidhjaPrizrenit
FehmiLladrovci_Teknik_Qerimi EnverMaloku_Qerimi_Teknik
Qerimi_Menza_MAShTI Menza_Qerimi_EnverMaloku
Katedralja_Menza_MAShTI Parlamenti_MAShTI_KarlGega
MaxiMarket_RrugaB_Teknik RrugaB_Teknik_Menza
FehmiLladrovci_Teknik_Qerimi Menza_Qerimi_Teknik
Menza_Katedralja_PTK BulevardiDK_PTK_28Nentori
Makovc_XhamiaLlapit_Tjegullorja XhamiaLlapit_Tjegullorja_Zagrebi
ImzotNikeprela_PTK_Katedralja PTK_Katedralja_Menza
Katedralja_Santea_RobertDoll UkshinHoti_BQK_LuanHaradinaj
BibajSport_RrugaB_MaxiMarket ArbenorEAstritDehari_Eulexi_ErnestKoliqi
XhamiaLlapitTregu_XhamiaLlapit_Makovc XhamiaLlapit_Tjegullorja_Zagrebi
Parlamenti_MAShTI_Menza MAShTI_Menza_Teknik
FehmiLladrovci_Teknik_Qerimi Teknik_Menza_MAShTI
Santea_Katedralja_Menza Menza_MAShTI_Parlamenti
Parlamenti_MAShTI_Menza MAShTI_Menza_Katedralja
Lakrishte_BillClinton_Santea Katedralja_Menza_MAShTI Menza_MAShTI_Parlamenti
Tirana_Lulishtja_UCK XhamiaLlapitTregu_Parlamenti_MAShTI
MAShTI_Parlamenti_XhamiaLlapitTregu XhamiaLlapit_XhamiaLlapitTregu_LidhjaPrizrenit
EnverMaloku_Qerimi_Teknik Qerimi_Teknik_Menza
EnverMaloku_Qerimi_Teknik Qerimi_Teknik_FehmiLladrovci
Tirana_Lulishtja_UCK XhamiaLlapitTregu_Parlamenti_MAShTI
LidhjaPrizrenit_XhamiaLlapitTregu_Parlamenti XhamiaLlapitTregu_XhamiaLlapit_Makovc
Menza_Teknik_RrugaB Teknik_RrugaB_BibajSport
Katedralja_Santea_RobertDoll UkshinHoti_BQK_LuanHaradinaj
PTK_Katedralja_Menza Katedralja_Santea_RobertDoll
ErnestKoliqi_Eulexi_ArbenorEAstritDehari BibajSport_RrugaB_MaxiMarket
PTK_Katedralja_Menza Katedralja_Santea_RobertDoll
Lakrishte_BillClinton_Santea Katedralja_Santea_RobertDoll
XhamiaLlapitTregu_Parlamenti_MAShTI MAShTI_Menza_MAShTI
RobertDoll_Santea_BillClinton Santea_Katedralja_PTK BulevardiDK_PTK_Katedralja
IbrahimLutfiu_Parlamenti_MAShTI LuanHaradinaj_BQK_UkshinHoti
ShtjefenGjeqovi_BillClinton_Lakrishte TreguIMadh_TerminaliDoganor_DeshmoretEPonoshecit
